id,user_id,job_id,alignment_score,similarity_score,jaccard_score,cosine_score,weighted_score,skill_coverage,algorithm_version,skill_match_details,missing_skills,matched_skills,matching_skills,calculated_at,computed_at
628,1,10238,NULL,0.28626225263489424,0.07547169811320754,0.19907376626574208,0.4228915662650602,0.3076923076923077,v1,NULL,"[""kubernetes"", ""ts"", ""linux"", ""sql"", ""js"", ""docker"", ""angular"", ""java"", ""perl""]",NULL,"[""react"", ""restful api"", ""computer science"", ""software engineering""]",2025-08-15 02:11:01.59277+00,NULL
629,1,11235,NULL,0.4560764848568816,0.06382978723404255,0.23213213778041233,0.7473417721518988,0.5,v1,NULL,"[""back-end"", ""cloud native architecture"", ""web application""]",NULL,"[""node.js"", ""restful api"", ""api""]",2025-08-15 02:11:01.59277+00,NULL
630,1,10780,NULL,0.4502903257593288,0.06521739130434782,0.2336799678520069,0.7342857142857143,0.6,v1,NULL,"[""java"", ""web dev""]",NULL,"[""information technology"", ""computer science"", ""software engineering""]",2025-08-15 02:11:01.59277+00,NULL
631,1,12963,NULL,0.4370853080655909,0.06666666666666667,0.22180890802225395,0.7144186046511628,0.75,v1,NULL,"[""real estate""]",NULL,"[""hospitality"", ""detail orient"", ""accounting""]",2025-08-15 02:11:01.59277+00,NULL
632,1,10444,NULL,0.27537755162649563,0.058823529411764705,0.16961857672290007,0.42545454545454536,0.3,v1,NULL,"[""back-end"", ""radiation oncology"", ""manage quality"", ""quality assurance"", ""algorithms"", ""web application"", ""software engineer""]",NULL,"[""node.js"", ""react"", ""api""]",2025-08-15 02:11:01.59277+00,NULL
633,1,10888,NULL,0.23120712499445908,0.05555555555555555,0.15821478311993184,0.3452631578947368,0.23076923076923078,v1,NULL,"[""django"", ""ts"", ""oauth"", ""identity and access management"", ""python"", ""web application"", ""workflows"", ""api gateway"", ""docker"", ""secure restful""]",NULL,"[""react"", ""restful api"", ""api""]",2025-08-15 02:11:01.59277+00,NULL
634,1,10916,NULL,0.21701219112922232,0.05660377358490566,0.1511248470378542,0.32070796460176987,0.25,v1,NULL,"[""net framework"", ""azure sql"", ""net net core"", ""python"", ""chatbot"", ""web application"", ""cloud service"", ""azure cloud service"", ""asp net""]",NULL,"[""restful api"", ""c #"", ""api""]",2025-08-15 02:11:01.59277+00,NULL
635,1,10818,NULL,0.12779369931419976,0.05454545454545454,0.10173657347157491,0.17272727272727273,0.21428571428571427,v1,NULL,"[""problem solve"", ""net framework"", ""sql"", ""agile software engineering"", ""think critically"", ""managing technical"", ""web application"", ""developing web"", ""wcf"", ""angular"", ""software architecture""]",NULL,"[""development environment"", ""c #"", ""software engineering""]",2025-08-15 02:11:01.59277+00,NULL
636,1,13205,NULL,0.57541954613264,0.045454545454545456,0.2210954568057698,1,1,v1,NULL,[],NULL,"[""detail orient"", ""accounting""]",2025-08-15 02:11:01.59277+00,NULL
637,1,11240,NULL,0.45037479960852045,0.043478260869565216,0.19879443702692257,0.7640816326530613,0.5,v1,NULL,"[""system design"", ""java""]",NULL,"[""react"", ""node.js""]",2025-08-15 02:11:01.59277+00,NULL
638,1,13145,NULL,0.44006662129953455,0.044444444444444446,0.1887742595506371,0.749090909090909,0.6666666666666666,v1,NULL,"[""bookkeeping""]",NULL,"[""detail orient"", ""accounting""]",2025-08-15 02:11:01.59277+00,NULL
639,1,13166,NULL,0.44006662129953455,0.044444444444444446,0.1887742595506371,0.749090909090909,0.6666666666666666,v1,NULL,"[""quickbooks""]",NULL,"[""detail orient"", ""accounting""]",2025-08-15 02:11:01.59277+00,NULL
640,1,13191,NULL,0.44006662129953455,0.044444444444444446,0.1887742595506371,0.749090909090909,0.6666666666666666,v1,NULL,"[""account payable""]",NULL,"[""detail orient"", ""accounting""]",2025-08-15 02:11:01.59277+00,NULL
641,1,13137,NULL,0.44006662129953455,0.044444444444444446,0.1887742595506371,0.749090909090909,0.6666666666666666,v1,NULL,"[""general administrative support""]",NULL,"[""detail orient"", ""accounting""]",2025-08-15 02:11:01.59277+00,NULL
642,1,13057,NULL,0.44006662129953455,0.044444444444444446,0.1887742595506371,0.749090909090909,0.6666666666666666,v1,NULL,"[""expense management""]",NULL,"[""detail orient"", ""accounting""]",2025-08-15 02:11:01.59277+00,NULL
643,1,13021,NULL,0.4042026869558325,0.044444444444444446,0.17326821577870088,0.6866666666666666,0.6666666666666666,v1,NULL,"[""netsuite""]",NULL,"[""detail orient"", ""accounting""]",2025-08-15 02:11:01.59277+00,NULL
644,1,11193,NULL,0.4042026869558325,0.044444444444444446,0.17326821577870088,0.6866666666666666,0.6666666666666666,v1,NULL,"[""digital transformation""]",NULL,"[""react"", ""consulting""]",2025-08-15 02:11:01.59277+00,NULL
645,1,15248,NULL,0.35904159941421954,0.045454545454545456,0.16650230107770142,0.6,1,v1,NULL,[],NULL,"[""tourism"", ""booking""]",2025-08-15 02:11:01.59277+00,NULL
646,1,14812,NULL,0.35904159941421954,0.045454545454545456,0.16650230107770142,0.6,1,v1,NULL,[],NULL,"[""cleanliness"", ""hospitality""]",2025-08-15 02:11:01.59277+00,NULL
647,1,15474,NULL,0.29481244328162576,0.0425531914893617,0.15910125470774938,0.4771428571428572,0.4,v1,NULL,"[""governance"", ""risk management"", ""accountability""]",NULL,"[""detail orient"", ""inventory management""]",2025-08-15 02:11:01.59277+00,NULL
648,1,10889,NULL,0.29391364659255304,0.04081632653061224,0.16262785323324958,0.47392405063291143,0.2857142857142857,v1,NULL,"[""kiosks"", ""back-end"", ""e commerce"", ""mobile app"", ""python""]",NULL,"[""react"", ""api""]",2025-08-15 02:11:01.59277+00,NULL
649,1,13023,NULL,0.2898042180635119,0.044444444444444446,0.1586066528042991,0.4666666666666666,0.6666666666666666,v1,NULL,"[""management information system""]",NULL,"[""information system"", ""accounting""]",2025-08-15 02:11:01.59277+00,NULL
650,1,13223,NULL,0.2873240906579244,0.0425531914893617,0.15201968396746926,0.46641509433962264,0.4,v1,NULL,"[""account payable"", ""payroll processing"", ""quickbooks""]",NULL,"[""detail orient"", ""accounting""]",2025-08-15 02:11:01.59277+00,NULL
651,1,12945,NULL,0.2873240906579244,0.0425531914893617,0.15201968396746926,0.46641509433962264,0.4,v1,NULL,"[""analytical skill"", ""tax compliance"", ""non profit organization""]",NULL,"[""detail orient"", ""accounting""]",2025-08-15 02:11:01.59277+00,NULL
652,1,13195,NULL,0.2811328141074408,0.043478260869565216,0.1307653825457214,0.46641509433962264,0.5,v1,NULL,"[""bookkeeping"", ""managing financial""]",NULL,"[""detail orient"", ""accounting""]",2025-08-15 02:11:01.59277+00,NULL
653,1,10483,NULL,0.2670082245798369,0.041666666666666664,0.15537133061003833,0.42412698412698413,0.3333333333333333,v1,NULL,"[""embed software"", ""software system"", ""embed system"", ""cybersecurity""]",NULL,"[""system software"", ""software engineering""]",2025-08-15 02:11:01.59277+00,NULL
654,1,10481,NULL,0.2670082245798369,0.041666666666666664,0.15537133061003833,0.42412698412698413,0.3333333333333333,v1,NULL,"[""embed software"", ""software system"", ""embed system"", ""cybersecurity""]",NULL,"[""system software"", ""software engineering""]",2025-08-15 02:11:01.59277+00,NULL
655,1,10482,NULL,0.2670082245798369,0.041666666666666664,0.15537133061003833,0.42412698412698413,0.3333333333333333,v1,NULL,"[""embed software"", ""software system"", ""embed system"", ""cybersecurity""]",NULL,"[""system software"", ""software engineering""]",2025-08-15 02:11:01.59277+00,NULL
656,1,10486,NULL,0.2670082245798369,0.041666666666666664,0.15537133061003833,0.42412698412698413,0.3333333333333333,v1,NULL,"[""embed software"", ""software system"", ""embed system"", ""cybersecurity""]",NULL,"[""system software"", ""software engineering""]",2025-08-15 02:11:01.59277+00,NULL
657,1,10485,NULL,0.2670082245798369,0.041666666666666664,0.15537133061003833,0.42412698412698413,0.3333333333333333,v1,NULL,"[""embed software"", ""software system"", ""embed system"", ""cybersecurity""]",NULL,"[""system software"", ""software engineering""]",2025-08-15 02:11:01.59277+00,NULL
658,1,10484,NULL,0.2670082245798369,0.041666666666666664,0.15537133061003833,0.42412698412698413,0.3333333333333333,v1,NULL,"[""embed software"", ""software system"", ""embed system"", ""cybersecurity""]",NULL,"[""system software"", ""software engineering""]",2025-08-15 02:11:01.59277+00,NULL
659,1,13142,NULL,0.24658331425535504,0.041666666666666664,0.14019834910515172,0.3923809523809524,0.3333333333333333,v1,NULL,"[""bookkeeping"", ""reconciliation"", ""financial institution"", ""general ledger""]",NULL,"[""detail orient"", ""accounting""]",2025-08-15 02:11:01.59277+00,NULL
660,1,12972,NULL,0.24658331425535504,0.041666666666666664,0.14019834910515175,0.3923809523809524,0.3333333333333333,v1,NULL,"[""account payable"", ""certify public accountant"", ""account receivable"", ""general ledger""]",NULL,"[""detail orient"", ""accounting""]",2025-08-15 02:11:01.59277+00,NULL
661,1,13219,NULL,0.24160459473964854,0.0425531914893617,0.12301160083766674,0.3923809523809524,0.4,v1,NULL,"[""financial datum"", ""quickbooks"", ""managing financial""]",NULL,"[""detail orient"", ""accounting""]",2025-08-15 02:11:01.59277+00,NULL
662,1,13138,NULL,0.24160459473964854,0.0425531914893617,0.12301160083766674,0.3923809523809524,0.4,v1,NULL,"[""financial datum"", ""quickbooks"", ""managing financial""]",NULL,"[""detail orient"", ""accounting""]",2025-08-15 02:11:01.59277+00,NULL
663,1,13230,NULL,0.21670794856298953,0.04081632653061224,0.1307653825457214,0.33863013698630134,0.2857142857142857,v1,NULL,"[""quickbooks"", ""case management"", ""proprietary software"", ""generally accept accounting principle"", ""billing""]",NULL,"[""detail orient"", ""accounting""]",2025-08-15 02:11:01.59277+00,NULL
664,1,10967,NULL,0.20781882338456725,0.038461538461538464,0.12915735115810656,0.32275862068965516,0.2,v1,NULL,"[""data pipeline"", ""credit risk"", ""risk management"", ""financial risk management"", ""financial service"", ""risk analytic"", ""data engineer"", ""financial risk""]",NULL,"[""detail orient"", ""computer science""]",2025-08-15 02:11:01.59277+00,NULL
665,1,10446,NULL,0.20429534158775536,0.043478260869565216,0.11866563137947435,0.32,0.5,v1,NULL,"[""safe"", ""software engineer""]",NULL,"[""information system"", ""system software""]",2025-08-15 02:11:01.59277+00,NULL
666,1,10721,NULL,0.19297738979358076,0.04081632653061224,0.11567254978965498,0.30022471910112364,0.2857142857142857,v1,NULL,"[""back end"", ""python"", ""react native"", ""web developer"", ""front end""]",NULL,"[""react"", ""c #""]",2025-08-15 02:11:01.59277+00,NULL
667,1,13743,NULL,0.19035165219729516,0.04081632653061224,0.11090908080190112,0.29783132530120476,0.2857142857142857,v1,NULL,"[""environmental consulting"", ""project management"", ""facility engineering"", ""civil engineer"", ""environmental engineering""]",NULL,"[""detail orient"", ""consulting""]",2025-08-15 02:11:01.59277+00,NULL
668,1,13168,NULL,0.19035165219729516,0.04081632653061224,0.11090908080190112,0.29783132530120476,0.2857142857142857,v1,NULL,"[""data entry"", ""quickbooks"", ""bookkeeping"", ""account payable"", ""manage account""]",NULL,"[""detail orient"", ""accounting""]",2025-08-15 02:11:01.59277+00,NULL
669,1,10711,NULL,0.18465869465317283,0.041666666666666664,0.10203691868517929,0.2914285714285714,0.3333333333333333,v1,NULL,"[""energetic"", ""systems implementers"", ""mro"", ""web application""]",NULL,"[""software engineering"", ""consulting""]",2025-08-15 02:11:01.59277+00,NULL
670,1,10755,NULL,0.18011872600582787,0.041666666666666664,0.1281735311305374,0.26666666666666666,0.3333333333333333,v1,NULL,"[""learn management system"", ""management system"", ""web dev"", ""system administration""]",NULL,"[""information technology"", ""information system""]",2025-08-15 02:11:01.59277+00,NULL
671,1,10492,NULL,0.176171334449979,0.038461538461538464,0.10913773946546178,0.27147540983606555,0.2,v1,NULL,"[""net framework"", ""windows server"", ""splunk"", ""sql"", ""saml"", ""devops"", ""ssis"", ""java""]",NULL,"[""computer science"", ""software engineering""]",2025-08-15 02:11:01.59277+00,NULL
672,1,13061,NULL,0.17569379958544865,0.0392156862745098,0.11649145508031698,0.26580645161290317,0.2222222222222222,v1,NULL,"[""budget process"", ""analytical skill"", ""forecasting"", ""financial planning"", ""strategic decision make"", ""decision make"", ""performance report""]",NULL,"[""detail orient"", ""accounting""]",2025-08-15 02:11:01.59277+00,NULL
673,1,10792,NULL,0.16946835814948344,0.038461538461538464,0.11912771536039718,0.2520754716981132,0.2,v1,NULL,"[""net framework"", ""linq"", ""application development"", ""web application"", ""net framework 4"", ""asp net"", ""angular"", ""web application development""]",NULL,"[""c #"", ""api""]",2025-08-15 02:11:01.59277+00,NULL
674,1,10737,NULL,0.16599075440273994,0.03773584905660377,0.10652366034977576,0.25297297297297294,0.18181818181818182,v1,NULL,"[""agile methodology"", ""developer web"", ""bootstrap"", ""scala"", ""jquery"", ""redis"", ""ruby"", ""software engineer"", ""functional programming""]",NULL,"[""react"", ""node.js""]",2025-08-15 02:11:01.59277+00,NULL
675,1,11222,NULL,0.16584289913624534,0.037037037037037035,0.10932635945406823,0.2512751677852349,0.16666666666666666,v1,NULL,"[""store procedure"", ""cobol"", ""data"", ""sql"", ""informatica"", ""smt"", ""etl"", ""data engineer"", ""data warehousing"", ""analytics""]",NULL,"[""relational database"", ""computer science""]",2025-08-15 02:11:01.59277+00,NULL
676,1,13816,NULL,0.16560110003450956,0.04081632653061224,0.09562611576129043,0.25749999999999995,0.2857142857142857,v1,NULL,"[""civil engineering"", ""project engineer"", ""required engineer"", ""land use"", ""engineer in training""]",NULL,"[""detail orient"", ""consulting""]",2025-08-15 02:11:01.59277+00,NULL
677,1,11109,NULL,0.1585095076737092,0.0392156862745098,0.10460218711030975,0.2385714285714286,0.2222222222222222,v1,NULL,"[""google cloud"", ""gke"", ""google cloud platform"", ""devops"", ""terraform"", ""cloud engineering"", ""compute engine""]",NULL,"[""information technology"", ""computer science""]",2025-08-15 02:11:01.59277+00,NULL
678,1,14936,NULL,0.15539541923429476,0.043478260869565216,0.08899922353460575,0.24,0.5,v1,NULL,"[""business administration"", ""economic financial""]",NULL,"[""accounting"", ""consulting""]",2025-08-15 02:11:01.59277+00,NULL
679,1,11241,NULL,0.15056022779510425,0.03636363636363636,0.10465202876828363,0.22378378378378377,0.15384615384615385,v1,NULL,"[""graphql"", ""store procedure"", ""ts"", ""sql"", ""persistence framework"", ""github"", ""query performance"", ""dynatrace"", ""js"", ""web service"", ""software engineering engineer in test""]",NULL,"[""node.js"", ""software engineering""]",2025-08-15 02:11:01.59277+00,NULL
680,1,10845,NULL,0.14376979172166526,0.04,0.09010642547998451,0.2174757281553398,0.25,v1,NULL,"[""code review"", ""troubleshooting"", ""performance tuning"", ""timelines"", ""angular"", ""secure software""]",NULL,"[""c #"", ""software engineering""]",2025-08-15 02:11:01.59277+00,NULL
681,1,10390,NULL,0.12041102994762687,0.0392156862745098,0.0974485311979719,0.16666666666666669,0.2222222222222222,v1,NULL,"[""public cloud"", ""collaboration"", ""data science"", ""open source software"", ""ubuntu"", ""tooling"", ""rust""]",NULL,"[""operating system"", ""system software""]",2025-08-15 02:11:01.59277+00,NULL
682,1,10471,NULL,0.11963724085194324,0.03773584905660377,0.08256603200904672,0.17464052287581697,0.18181818181818182,v1,NULL,"[""engineer research"", ""research design"", ""applications set"", ""distribution software"", ""mathematical analysis"", ""communications"", ""test operating"", ""software engineer"", ""compilers""]",NULL,"[""operating system"", ""computer science""]",2025-08-15 02:11:01.59277+00,NULL
683,1,13186,NULL,0.11321825475531289,0.041666666666666664,0.07564380200020582,0.1643835616438356,0.3333333333333333,v1,NULL,"[""on the job training"", ""safe"", ""tax accounting"", ""business community""]",NULL,"[""accounting"", ""consulting""]",2025-08-15 02:11:01.59277+00,NULL
684,1,11238,NULL,0.0971727906658056,0.03278688524590164,0.08481560636436067,0.13034146341463415,0.10526315789473684,v1,NULL,"[""tomcat"", ""service orient architecture"", ""soa"", ""jms"", ""integration"", ""tcserver"", ""spring framework"", ""ibm"", ""ria"", ""application server"", ""web server"", ""jquery"", ""rich internet application"", ""jdbc"", ""html5"", ""js"", ""java""]",NULL,"[""css"", ""react""]",2025-08-15 02:11:01.59277+00,NULL
685,1,13333,NULL,0.09442220464017298,0.04081632653061224,0.0653075755579462,0.13333333333333333,0.2857142857142857,v1,NULL,"[""financial statement"", ""manages financial"", ""regulatory compliance"", ""strategic planning"", ""timely execution""]",NULL,"[""budgeting"", ""accounting""]",2025-08-15 02:11:01.59277+00,NULL
686,1,11230,NULL,0.0856678178624635,0.03636363636363636,0.07740892265544258,0.1103448275862069,0.15384615384615385,v1,NULL,"[""azure devops"", ""databricks"", ""bitbucket"", ""crystal report"", ""git"", ""devsecops"", ""pl sql"", ""java development tool"", ""confluence"", ""jira"", ""oracle database""]",NULL,"[""development environment"", ""c #""]",2025-08-15 02:11:01.59277+00,NULL
687,1,11216,NULL,0.08412075656319404,0.03278688524590164,0.07221265974685191,0.11179916317991628,0.10526315789473684,v1,NULL,"[""azure devops"", ""kubernetes"", ""ts"", ""mongodb"", ""front end"", ""sql"", ""integration"", ""js"", ""source"", ""python"", ""github"", ""redis"", ""frameworks spring"", ""docker"", ""angular"", ""java"", ""data management""]",NULL,"[""react"", ""c #""]",2025-08-15 02:11:01.59277+00,NULL
688,1,11069,NULL,0.08070851576798987,0.03773584905660377,0.0671034764212203,0.10606060606060605,0.18181818181818182,v1,NULL,"[""azure devops"", ""architecture design"", ""transformation"", ""github"", ""devops"", ""requisition"", ""cloud infrastructure"", ""gitlab"", ""control system""]",NULL,"[""version control"", ""consulting""]",2025-08-15 02:11:01.59277+00,NULL
689,1,11108,NULL,0.0762592618809841,0.037037037037037035,0.06518693275229794,0.09859154929577463,0.16666666666666666,v1,NULL,"[""azure devops"", ""jenkins"", ""automating infrastructure"", ""arm"", ""virtual machine"", ""on prem"", ""cloud service"", ""azure cloud service"", ""infrastructure as code"", ""terraform""]",NULL,"[""version control"", ""templates""]",2025-08-15 02:11:01.59277+00,NULL
690,1,10489,NULL,0.06756142703546188,0.028985507246376812,0.06495281524509432,0.08455696202531644,0.07407407407407407,v1,NULL,"[""ts"", ""sns"", ""iam"", ""cms"", ""cloudfront"", ""mongodb"", ""js"", ""cloudwatch"", ""kinesis"", ""redshift"", ""api gateway"", ""mocha"", ""serverless"", ""dynamodb"", ""query language"", ""next js"", ""react native"", ""solr"", ""terraform"", ""cloudformation"", ""node"", ""cloudflare"", ""github"", ""jest"", ""software engineer""]",NULL,"[""react"", ""c #""]",2025-08-15 02:11:01.59277+00,NULL
691,1,11085,NULL,0.061263128371589703,0.034482758620689655,0.05710844698086762,0.07446808510638298,0.125,v1,NULL,"[""azure devops"", ""jenkins"", ""automating infrastructure"", ""python"", ""arm"", ""virtual machine"", ""on prem"", ""git"", ""cloud service"", ""azure cloud service"", ""infrastructure as code"", ""terraform"", ""bash"", ""control system""]",NULL,"[""version control"", ""templates""]",2025-08-15 02:11:01.59277+00,NULL
692,1,11107,NULL,0.05890711952889735,0.03389830508474576,0.05591307719470947,0.0707070707070707,0.11764705882352941,v1,NULL,"[""azure devops"", ""scripting"", ""jenkins"", ""automating infrastructure"", ""arm"", ""python"", ""virtual machine"", ""on prem"", ""git"", ""cloud service"", ""azure cloud service"", ""infrastructure as code"", ""terraform"", ""bash"", ""control system""]",NULL,"[""version control"", ""templates""]",2025-08-15 02:11:01.59277+00,NULL
